"","Time","Name","Lon","Lat","Description","newtime"
"437","Fri, 09 Nov 12 16:01:34 +0000","Little Pete's",-75.1685462562236,39.9497756306654,"@",2012-11-09
"438","Thu, 08 Nov 12 17:02:00 +0000","Max Brenner",-75.1659185706898,39.9492269589618,"@",2012-11-08
"439","Thu, 08 Nov 12 01:09:15 +0000","Nor'Easterpocalypse 2012",-74.457242426331,40.7958465545451,"@",2012-11-08
"440","Tue, 06 Nov 12 15:49:11 +0000","Normandy Park School",-74.412724119574,40.7746869749291,"@",2012-11-06
"441","Sun, 04 Nov 12 22:20:51 +0000","Pearly Baker's Alehouse",-75.2088623089901,40.6910258620385,"@",2012-11-04
"442","Sun, 04 Nov 12 19:19:30 +0000","The Crayola Store",-75.2098196461188,40.6907727039537,"@",2012-11-04
"443","Thu, 25 Oct 12 17:42:21 +0000","Strata Conference 2012",-73.9797861162575,40.7621829525335,"@",2012-10-25
"444","Thu, 25 Oct 12 17:41:07 +0000","New York Hilton Midtown",-73.9797574200452,40.7621837013351,"@",2012-10-25
"445","Wed, 24 Oct 12 14:46:07 +0000","New York Hilton Midtown",-73.9801993412382,40.7625599810851,"@",2012-10-24
"446","Tue, 23 Oct 12 22:42:58 +0000","New York Hilton Midtown",-73.9793154978364,40.7611899980872,"@",2012-10-23
"447","Thu, 18 Oct 12 03:37:26 +0000","Courtyard - Silver Spring Downtown",-77.0251605879145,38.9961233409138,"@",2012-10-18
"448","Wed, 17 Oct 12 22:40:15 +0000","Stat's Pumpkin Patch",-74.4574141573651,40.7956094685632,"@",2012-10-17
"449","Wed, 17 Oct 12 12:07:35 +0000","SmartWorld Coffee",-74.4789479028823,40.7947167597434,"@",2012-10-17
"450","Sun, 14 Oct 12 15:41:18 +0000","Original Pancake House",-74.4268262286061,40.8257374563682,"@",2012-10-14
"451","Sun, 14 Oct 12 13:42:28 +0000","SmartWorld Coffee",-74.4790394815008,40.7946086298461,"@",2012-10-14
"452","Sat, 13 Oct 12 18:25:44 +0000","The Artist Baker",-74.4818841185803,40.7991950790649,"@",2012-10-13
"453","Fri, 12 Oct 12 20:56:24 +0000","Yankee Stadium",-73.926174146015,40.8288806434563,"@",2012-10-12
"454","Fri, 12 Oct 12 20:56:07 +0000","Stan's Sports Bar",-73.9262602585171,40.8292397537256,"@",2012-10-12
"455","Fri, 12 Oct 12 12:44:25 +0000","International Affairs Building - Columbia University",-73.9596919811686,40.8072533248385,"@",2012-10-12
"456","Wed, 10 Oct 12 22:14:01 +0000","Stat's Pumpkin Patch",-74.4572538750718,40.7957563981138,"@",2012-10-10
"457","Tue, 09 Oct 12 22:50:37 +0000","Takuma",-74.414126937357,40.7570102000411,"@",2012-10-09
"458","Sat, 06 Oct 12 17:00:07 +0000","South Street Creamery",-74.4769388849348,40.7927459840004,"@",2012-10-06
"459","Sat, 06 Oct 12 16:11:38 +0000","SmartWorld Coffee",-74.478736127144,40.7946683550594,"@",2012-10-06
"460","Fri, 05 Oct 12 23:21:01 +0000","Tito's Burritos",-74.4825251571981,40.7975836185331,"@",2012-10-05
"461","Sat, 29 Sep 12 23:03:49 +0000","The Famished Frog",-74.4825594984866,40.7972455317638,"@",2012-09-29
"462","Thu, 27 Sep 12 23:06:54 +0000","Sushi Lounge",-74.4829773169592,40.7973173967235,"@",2012-09-27
"463","Thu, 27 Sep 12 12:11:54 +0000","SmartWorld Coffee",-74.4789593502122,40.7946072793024,"@",2012-09-27
"464","Tue, 25 Sep 12 22:38:40 +0000","Trap Rock Restaurant &amp; Brewery",-74.4347327673332,40.6889130833907,"@",2012-09-25
"465","Sun, 23 Sep 12 21:44:01 +0000","Shanghai Jazz",-74.4162340061239,40.7595856465474,"@",2012-09-23
"466","Sun, 12 Aug 12 18:58:00 +0000","Ginty Pool",-74.4658058768307,40.7784673278381,"@",2012-08-12
"467","Thu, 02 Aug 12 02:59:24 +0000","The Beer Company",-117.159221115941,32.715799682838,"@",2012-08-02
"468","Thu, 02 Aug 12 00:35:05 +0000","San Diego Convention Center",-117.158910944013,32.7069006422143,"@",2012-08-02
"469","Wed, 01 Aug 12 04:04:39 +0000","Gaslamp Tavern",-117.160105677748,32.7145216931871,"@",2012-08-01
"470","Tue, 31 Jul 12 23:57:55 +0000","La Piata",-117.197764928503,32.7563577048677,"@",2012-07-31
"471","Tue, 31 Jul 12 04:20:31 +0000","Knotty Barrel",-117.156860351114,32.7118443506152,"@",2012-07-31
"472","Mon, 30 Jul 12 06:03:12 +0000","Rockin' Baja Lobster - Coastal Cantina",-117.160140141118,32.7083745681332,"@",2012-07-30
"473","Thu, 26 Jul 12 02:26:06 +0000","Sweet Rose Creamery",-118.490390787141,34.0471637653029,"@",2012-07-26
"474","Thu, 26 Jul 12 02:25:17 +0000","Kay 'n Dave's 26th St",-118.490499130307,34.0473013559165,"@",2012-07-26
"475","Wed, 25 Jul 12 17:43:54 +0000","The Worker Bee Cafe",-119.518828499981,34.3987520301011,"@",2012-07-25
"476","Wed, 25 Jul 12 01:30:45 +0000","The Natural Cafe",-119.695738764084,34.4170994448179,"@",2012-07-25
"477","Tue, 24 Jul 12 20:38:36 +0000","Ostrichland",-120.176590498815,34.6063685841939,"@",2012-07-24
"478","Tue, 24 Jul 12 03:00:45 +0000","Eureka!",-120.662424104496,35.2792104128332,"@",2012-07-24
"479","Mon, 23 Jul 12 22:16:16 +0000","Pete's Pierside Cafe",-120.753979254183,35.1690009386367,"@",2012-07-23
"480","Mon, 23 Jul 12 19:42:35 +0000","Avila Beach",-120.735996896909,35.1789888919041,"@",2012-07-23
"481","Sun, 22 Jul 12 02:44:49 +0000","Dennis the Menace Park",-121.88604783529,36.5982805667868,"@",2012-07-22
"482","Sun, 22 Jul 12 00:38:48 +0000","Louie Linguini's",-121.899619745829,36.6160561858239,"@",2012-07-22
"483","Sat, 21 Jul 12 20:24:19 +0000","Monterey Bay Aquarium",-121.901520347074,36.6167417838308,"@",2012-07-21
"484","Sat, 21 Jul 12 19:37:20 +0000","Monterey Crepe Company",-121.90090904615,36.6154538357515,"@",2012-07-21
"485","Sat, 21 Jul 12 04:28:03 +0000","Le Mridien",-122.400481662324,37.7956983940258,"@",2012-07-21
"486","Sat, 21 Jul 12 01:25:24 +0000","Sanraku",-122.411914823819,37.7878804823561,"@",2012-07-21
"487","Fri, 20 Jul 12 18:20:33 +0000","Winchester Mystery House",-121.95108556489,37.318632399325,"@",2012-07-20
"488","Fri, 20 Jul 12 03:14:05 +0000","Le Mridien",-122.400122108783,37.7949807786242,"@",2012-07-20
"489","Fri, 20 Jul 12 00:26:11 +0000","Buena Vista Cafe",-122.421178810144,37.8064153968063,"@",2012-07-20
"490","Thu, 19 Jul 12 22:20:12 +0000","Gelateria Naia",-122.409481163568,37.7999007509537,"@",2012-07-19
"491","Thu, 19 Jul 12 19:52:01 +0000","Rogue Ales Public House",-122.410686938646,37.8002742979174,"@",2012-07-19
"492","Thu, 19 Jul 12 19:06:53 +0000","Joe DiMaggio Playground",-122.412368363363,37.802190078618,"@",2012-07-19
"493","Wed, 18 Jul 12 23:34:57 +0000","Japanese Tea Garden",-122.469189095573,37.7700814095345,"@",2012-07-18
"494","Wed, 18 Jul 12 23:34:11 +0000","Parkwide Bike Rentals",-122.469001144763,37.7699160299552,"@",2012-07-18
"495","Wed, 18 Jul 12 17:50:41 +0000","Bandpage HQ",-122.39499972028,37.7840573534788,"@",2012-07-18
"496","Wed, 18 Jul 12 00:28:20 +0000","Ristorante Ideale",-122.407180196597,37.7988311583391,"@",2012-07-18
"497","Tue, 17 Jul 12 23:25:01 +0000","Coit Tower",-122.405913537035,37.8025977589041,"@",2012-07-17
"498","Tue, 17 Jul 12 03:52:12 +0000","Le Mridien",-122.399911907683,37.7947848455446,"@",2012-07-17
"499","Tue, 17 Jul 12 03:23:47 +0000","Hecho",-122.403623554817,37.7896708731187,"@",2012-07-17
"500","Mon, 16 Jul 12 22:48:55 +0000","Blue Bottle Coffee",-122.424347735475,37.7761803976396,"@",2012-07-16
"501","Mon, 16 Jul 12 21:26:42 +0000","Bi-Rite Creamery",-122.425724777919,37.7613876570762,"@",2012-07-16
"502","Mon, 16 Jul 12 20:22:02 +0000","Helen Diller Playground",-122.426056592674,37.7583211449407,"@",2012-07-16
"503","Mon, 16 Jul 12 15:02:46 +0000","Le Mridien",-122.401272675788,37.7948737440768,"@",2012-07-16
"504","Mon, 16 Jul 12 15:01:25 +0000","Stat's Pumpkin Patch",-74.4599614814083,40.7957039836435,"@",2012-07-16
"505","Sun, 15 Jul 12 16:44:47 +0000","Caf de la Presse",-122.405448906995,37.790305526096,"@",2012-07-15
"506","Sun, 15 Jul 12 15:01:16 +0000","Stat's Pumpkin Patch",-74.4599614814083,40.7957039836435,"@",2012-07-15
"507","Sun, 15 Jul 12 02:14:55 +0000","Maykadeh Persian Cuisine",-122.405183403193,37.7980773180163,"@",2012-07-15
"508","Sat, 14 Jul 12 23:22:35 +0000","TCHO",-122.398883022551,37.8016280747083,"@",2012-07-14
"509","Sat, 14 Jul 12 19:04:41 +0000","San Francisco International Airport (SFO)",-122.389279609549,37.6179474623031,"@",2012-07-14
"510","Sat, 14 Jul 12 15:01:16 +0000","Stat's Pumpkin Patch",-74.4599614814083,40.7957039836435,"@",2012-07-14
"511","Sat, 14 Jul 12 11:38:01 +0000","Garden State Diner",-74.1728995066149,40.6943894069032,"@",2012-07-14
"512","Fri, 13 Jul 12 15:01:23 +0000","Stat's Pumpkin Patch",-74.4599614814083,40.7957039836435,"@",2012-07-13
"513","Thu, 12 Jul 12 15:01:22 +0000","Stat's Pumpkin Patch",-74.4599614814083,40.7957039836435,"@",2012-07-12
"514","Thu, 12 Jul 12 13:00:35 +0000","AT&amp;T Lindbergh Center",-84.3695736997335,33.8230037376816,"@",2012-07-12
"515","Wed, 11 Jul 12 15:01:22 +0000","Stat's Pumpkin Patch",-74.4599614814083,40.7957039836435,"@",2012-07-11
"516","Tue, 10 Jul 12 15:01:20 +0000","Stat's Pumpkin Patch",-74.4599614814083,40.7957039836435,"@",2012-07-10
"517","Mon, 09 Jul 12 23:43:16 +0000","Stat's Pumpkin Patch",-74.4575400933506,40.7955447173392,"@",2012-07-09
"518","Mon, 09 Jul 12 15:01:56 +0000","Stat's Pumpkin Patch",-74.4599614814083,40.7957039836435,"@",2012-07-09
"519","Sun, 08 Jul 12 21:40:47 +0000","Ginty Pool",-74.4650617432239,40.7780221254244,"@",2012-07-08
"520","Sun, 08 Jul 12 15:01:17 +0000","Stat's Pumpkin Patch",-74.4599614814083,40.7957039836435,"@",2012-07-08
"521","Sun, 08 Jul 12 13:00:35 +0000","Baskingham Palace",-74.4614555127758,40.7789654562604,"@",2012-07-08
"522","Sun, 08 Jul 12 12:00:37 +0000","The Baskin Secret Sanctum",-74.4613353038237,40.7789296075294,"@",2012-07-08
"523","Sat, 07 Jul 12 22:10:08 +0000","Ginty Pool",-74.4650445708728,40.7778362406297,"@",2012-07-07
"524","Sat, 07 Jul 12 15:01:16 +0000","Stat's Pumpkin Patch",-74.4599614814083,40.7957039836435,"@",2012-07-07
"525","Sat, 07 Jul 12 13:00:36 +0000","Baskingham Palace",-74.4614555127758,40.7789654562604,"@",2012-07-07
"526","Sat, 07 Jul 12 12:01:27 +0000","The Baskin Secret Sanctum",-74.4613353038237,40.7789296075294,"@",2012-07-07
"527","Sat, 07 Jul 12 01:32:00 +0000","Stat's Pumpkin Patch",-74.4573855355377,40.7957986503287,"@",2012-07-07
"528","Fri, 06 Jul 12 15:02:24 +0000","Stat's Pumpkin Patch",-74.4599614814083,40.7957039836435,"@",2012-07-06
"529","Fri, 06 Jul 12 13:00:45 +0000","Baskingham Palace",-74.4614555127758,40.7789654562604,"@",2012-07-06
"530","Fri, 06 Jul 12 12:00:52 +0000","The Baskin Secret Sanctum",-74.4613353038237,40.7789296075294,"@",2012-07-06
"531","Thu, 05 Jul 12 15:01:22 +0000","Stat's Pumpkin Patch",-74.4599614814083,40.796370246346,"@",2012-07-05
"532","Thu, 05 Jul 12 13:00:45 +0000","Baskingham Palace",-74.4614555127758,40.7789654562604,"@",2012-07-05
"533","Thu, 05 Jul 12 12:00:50 +0000","The Baskin Secret Sanctum",-74.4613353038237,40.7789296075294,"@",2012-07-05
"534","Thu, 05 Jul 12 03:03:11 +0000","Baskingham Palace",-74.4614555127758,40.7789654562604,"@",2012-07-05
"535","Thu, 05 Jul 12 01:04:54 +0000","Florham Park Fireworks",-74.4022455797234,40.7857272851234,"@",2012-07-05
"536","Wed, 04 Jul 12 23:14:12 +0000","Kyoto",-74.3907127474845,40.7892516903315,"@",2012-07-04
"537","Wed, 04 Jul 12 21:08:56 +0000","Ginty Pool",-74.4659375309108,40.7781715061151,"@",2012-07-04
"538","Wed, 04 Jul 12 21:07:54 +0000","Baskingham Palace",-74.4659375309108,40.7781715061151,"@",2012-07-04
"539","Wed, 04 Jul 12 17:58:30 +0000","Stat's Pumpkin Patch",-74.4573340162367,40.7957046593474,"@",2012-07-04
"540","Tue, 03 Jul 12 23:13:34 +0000","Ginty Pool",-74.4655540165771,40.7780318491584,"@",2012-07-03
"541","Sun, 01 Jul 12 01:01:16 +0000","Somerset Patriots Baseball @ TD Bank Ballpark",-74.5535971948041,40.5611344693607,"@",2012-07-01
"542","Sat, 30 Jun 12 21:39:28 +0000","Ginty Pool",-74.4576603048893,40.7954502103293,"@",2012-06-30
"543","Sun, 24 Jun 12 21:17:20 +0000","Ginty Pool",-74.4653880175768,40.7780766415775,"@",2012-06-24
"544","Sat, 23 Jun 12 18:35:53 +0000","Ginty Pool",-74.4657543599899,40.7784795635881,"@",2012-06-23
"545","Wed, 20 Jun 12 19:19:54 +0000","AT&amp;T Shannon Laboratory",-74.4138234715911,40.7752442855952,"@",2012-06-20
"546","Tue, 12 Jun 12 13:58:41 +0000","Philadelphia Marriott Downtown",-75.1606858685753,39.9524020520731,"@",2012-06-12
"547","Fri, 08 Jun 12 19:01:56 +0000","Aroma Espresso Bar",-74.0093638899501,40.7125847070267,"@",2012-06-08
"548","Fri, 08 Jun 12 18:47:26 +0000","National September 11 Memorial &amp; Museum",-74.0123076442379,40.7102544770696,"@",2012-06-08
"549","Fri, 08 Jun 12 16:49:48 +0000","Walker's",-74.0069250728273,40.71981877626,"@",2012-06-08
"550","Fri, 08 Jun 12 13:42:04 +0000","AT&amp;T",-73.9823458011513,40.7634773249335,"@",2012-06-08
"551","Thu, 07 Jun 12 22:54:31 +0000","David Todd's City Tavern",-74.4761547321006,40.7922809398819,"@",2012-06-07
"552","Sat, 26 May 12 17:37:51 +0000","Brookdale Dog Park",-74.4639398127688,40.7815961757016,"@",2012-05-26
"553","Sat, 05 May 12 22:35:10 +0000","Grilled Cheese at the Melt Factory",-74.4786960614351,40.7974584181538,"@",2012-05-05
"554","Tue, 10 Apr 12 20:54:07 +0000","Washington Square Park",-73.9981049029518,40.7311426438782,"@",2012-04-10
"555","Fri, 06 Apr 12 13:28:05 +0000","Hersheypark",-76.6586118731194,40.2875794506432,"@",2012-04-06
"556","Thu, 05 Apr 12 22:59:15 +0000","The Chocolate Avenue Grill",-76.653496498032,40.2845354499082,"@",2012-04-05
"557","Wed, 04 Apr 12 19:16:12 +0000","Friendly's",-74.4594005008449,40.7925706076287,"@",2012-04-04
"558","Sat, 31 Mar 12 22:58:16 +0000","Prospect Tavern",-74.4137146818508,40.7562190824591,"@",2012-03-31
"559","Fri, 16 Mar 12 23:16:07 +0000","Jackson Gore Base Lodge",-72.7170214776566,43.4228740064255,"@",2012-03-16
"560","Tue, 13 Mar 12 22:33:59 +0000","Aji Sushi",-74.4791425073898,40.828402023812,"@",2012-03-13
"561","Tue, 13 Mar 12 10:22:11 +0000","Austin Bergstrom International Airport (AUS)",-97.669719011804,30.2022069163589,"@",2012-03-13
"562","Tue, 13 Mar 12 06:43:58 +0000","The Mohawk",-97.736066016092,30.2700627067752,"@",2012-03-13
"563","Tue, 13 Mar 12 05:09:25 +0000","BandPage HQ",-97.7362039286937,30.2675296537431,"@",2012-03-13
"564","Tue, 13 Mar 12 02:30:21 +0000","Copa Bar &amp; Grill",-97.7440176490628,30.2646599728273,"@",2012-03-13
"565","Tue, 13 Mar 12 00:00:03 +0000","gdgt live at Austin Music Hall #gdgtaustin",-97.7499116665633,30.2668582335502,"@",2012-03-13
"566","Mon, 12 Mar 12 23:24:11 +0000","Wahoo's Fish Taco",-97.7494607117201,30.2696281374673,"@",2012-03-12
"567","Mon, 12 Mar 12 20:28:21 +0000","The Driskill",-97.7415084644804,30.2681899701111,"@",2012-03-12
"568","Mon, 12 Mar 12 17:40:26 +0000","AT&amp;T",-97.7408188522376,30.2820413663274,"@",2012-03-12
"569","Mon, 12 Mar 12 14:33:05 +0000","Austin Convention Center",-97.73985871105,30.2624818947866,"@",2012-03-12
"570","Mon, 12 Mar 12 03:42:42 +0000","Amy's Ice Creams",-97.7544691250095,30.2718281204699,"@",2012-03-12
"571","Mon, 12 Mar 12 01:42:25 +0000","Blue Moon",-97.7382514321659,30.2667255342743,"@",2012-03-12
"572","Mon, 12 Mar 12 01:36:44 +0000","Bar-B-Que Heaven",-97.737636113985,30.2665939756795,"@",2012-03-12
"573","Sun, 11 Mar 12 20:13:35 +0000","Hilton Garden Inn Austin Downtown/Convention Center",-97.7375724606869,30.2660938728104,"@",2012-03-11
"574","Sun, 11 Mar 12 17:03:13 +0000","ACC - Ballroom D",-97.7367449730471,30.2628956164886,"@",2012-03-11
"575","Sun, 11 Mar 12 16:49:38 +0000","Austin Convention Center",-97.7367025380457,30.2630716851338,"@",2012-03-11
"576","Sun, 11 Mar 12 04:58:26 +0000","Iron Cactus Mexican Grill &amp; Margarita Bar",-97.7392911199283,30.2670167339159,"@",2012-03-11
"577","Sun, 11 Mar 12 04:40:37 +0000","Maggie Mae's",-97.7395457396789,30.2670744501222,"@",2012-03-11
"578","Sun, 11 Mar 12 02:32:50 +0000","Lester E. Palmer Events Center",-97.7536573559046,30.260992988071,"@",2012-03-11
"579","Sun, 11 Mar 12 01:30:21 +0000","Austin Convention Center",-97.7442616760096,30.2629435590169,"@",2012-03-11
"580","Sat, 10 Mar 12 21:27:18 +0000","SXSW Rainpocalypse",-97.7401186374829,30.2638101917087,"@",2012-03-10
"581","Sat, 10 Mar 12 21:01:04 +0000","Austin Convention Center",-97.7407764147816,30.2630714444369,"@",2012-03-10
"582","Sat, 10 Mar 12 19:39:16 +0000","Courtyard Austin Downtown/Convention Center",-97.7397420096982,30.2628247190453,"@",2012-03-10
"583","Sat, 10 Mar 12 18:59:59 +0000","Austin Bergstrom International Airport (AUS)",-97.6688446301775,30.2021572739394,"@",2012-03-10
"584","Sat, 10 Mar 12 17:32:14 +0000","George Bush Intercontinental Airport (IAH)",-95.3377716077339,29.988215887558,"@",2012-03-10
"585","Sat, 10 Mar 12 00:44:34 +0000","Sussex Avenue School",-74.4896336607438,40.8100255271228,"@",2012-03-10
"586","Thu, 08 Mar 12 23:25:52 +0000","Aikou Restaurant",-74.4795603339868,40.7950423044521,"@",2012-03-08
"587","Wed, 07 Mar 12 15:24:51 +0000","AT&amp;T Shannon Laboratory",-74.4132451674711,40.7750727503271,"@",2012-03-07
"588","Tue, 06 Mar 12 22:16:51 +0000","Starbucks",-74.3924936853581,40.7887108797487,"@",2012-03-06
"589","Tue, 06 Mar 12 13:52:15 +0000","AT&amp;T Shannon Laboratory",-74.4137433107363,40.7750110906687,"@",2012-03-06
"590","Mon, 05 Mar 12 14:56:35 +0000","AT&amp;T Shannon Laboratory",-74.4137261334056,40.7749894046814,"@",2012-03-05
"591","Sun, 04 Mar 12 20:46:51 +0000","Cracker Barrel Old Country Store",-73.8921624689241,41.5296936358164,"@",2012-03-04
"592","Sun, 04 Mar 12 04:20:11 +0000","Mount Wachusett Community College",-71.983909510712,42.5925018277302,"@",2012-03-04
"593","Sun, 04 Mar 12 00:07:04 +0000","Wendy's",-71.9783644822683,42.5661850293293,"@",2012-03-04
"594","Sat, 03 Mar 12 23:53:55 +0000","Friendly's Ice Cream Shop",-71.9792442847788,42.5661606959423,"@",2012-03-03
"595","Sat, 03 Mar 12 21:38:34 +0000","Gulf Gas Station",-73.0089772055606,41.5392218107579,"@",2012-03-03
"596","Sat, 03 Mar 12 00:00:53 +0000","Raul's Empanadas Town",-74.4765954607662,40.7973871022327,"@",2012-03-03
"597","Fri, 02 Mar 12 22:06:04 +0000","Trap Rock Restaurant &amp; Brewery",-74.4348071936106,40.6893102527287,"@",2012-03-02
"598","Thu, 01 Mar 12 00:03:30 +0000","Mayo Performing Arts Center (MPAC)",-74.477906192738,40.794467433966,"@",2012-03-01
"599","Wed, 29 Feb 12 22:51:46 +0000","Tomato Pie",-74.4805161801382,40.7960137265312,"@",2012-02-29
"600","Wed, 29 Feb 12 13:15:21 +0000","Parish House - Presbyterian Church in Morristown",-74.4794115191483,40.7940948095032,"@",2012-02-29
"601","Wed, 29 Feb 12 00:35:29 +0000","Origin Thai Restaurant",-74.4807394009458,40.7960540429659,"@",2012-02-29
"602","Tue, 28 Feb 12 17:10:05 +0000","AT&amp;T Shannon Laboratory",-74.4134799248159,40.77514859946,"@",2012-02-28
"603","Mon, 27 Feb 12 22:30:55 +0000","Starbucks",-74.7833845532723,40.301087566378,"@",2012-02-27
"604","Sat, 25 Feb 12 16:34:07 +0000","American Statistcal Spciety",-77.0480613686422,38.8401635850307,"@",2012-02-25
"605","Sat, 25 Feb 12 01:41:46 +0000","T.J. Stone's",-77.0437154455347,38.8143783665296,"@",2012-02-25
"606","Sat, 25 Feb 12 00:37:05 +0000","A La Lucia",-77.0420962259194,38.8128501902458,"@",2012-02-25
"607","Fri, 24 Feb 12 21:42:11 +0000","T.J. Stone's",-77.0445644027018,38.814051803584,"@",2012-02-24
"608","Fri, 24 Feb 12 19:59:14 +0000","American Statistcal Spciety",-77.0456382406371,38.8131979336499,"@",2012-02-24
"609","Fri, 24 Feb 12 14:57:34 +0000","Starbucks",-77.0453796208554,38.8114408393118,"@",2012-02-24
"610","Fri, 24 Feb 12 13:34:43 +0000","Best Western Old Colony Inn",-77.0435973781713,38.8164346216034,"@",2012-02-24
"611","Fri, 24 Feb 12 04:30:24 +0000","T.J. Stone's",-77.044457580605,38.8141251964969,"@",2012-02-24
"612","Fri, 24 Feb 12 02:45:21 +0000","Union Station",-77.0063498072185,38.8981477898071,"@",2012-02-24
"613","Thu, 23 Feb 12 23:47:05 +0000","NJT - Metropark Station (NEC)",-74.3299899246417,40.5680003038037,"@",2012-02-23
"614","Sun, 19 Feb 12 19:13:03 +0000","Clearview Cinemas: Headquarters Theatre 10",-74.4803902605832,40.8005589929121,"@",2012-02-19
"615","Sat, 18 Feb 12 00:47:01 +0000","Smashburger",-74.3926998377906,40.7877303868447,"@",2012-02-18
"616","Wed, 15 Feb 12 23:52:04 +0000","Aikou Restaurant",-74.479548886696,40.7950359036716,"@",2012-02-15
"617","Fri, 10 Feb 12 06:00:41 +0000","Tashmoo Bar",-74.4573282918689,40.7954431603934,"@",2012-02-10
"618","Sat, 28 Jan 12 16:23:49 +0000","Presbyterian Church in Morristown",-74.480338748012,40.7940773180172,"@",2012-01-28
"619","Sat, 07 Jan 12 23:02:35 +0000","Kyoto",-74.3908043717315,40.7891098703328,"@",2012-01-07
"620","Thu, 29 Dec 11 18:07:54 +0000","Florham Park Roller Rink",-74.3895388076581,40.7875349829039,"@",2011-12-29
"621","Fri, 16 Dec 11 02:01:21 +0000","Nikko",-73.9578322637877,40.8110466870778,"@",2011-12-16
"622","Fri, 09 Dec 11 01:54:01 +0000","Melba's American Comfort Food",-73.9564546838058,40.80296126849,"@",2011-12-09
"623","Fri, 02 Dec 11 23:34:33 +0000","Raul's Empanadas Town",-74.4777688239067,40.7974372577756,"@",2011-12-02
"624","Sun, 27 Nov 11 19:13:36 +0000","South Street Creamery",-74.4768301340206,40.7927648429184,"@",2011-11-27
"625","Thu, 17 Nov 11 23:41:00 +0000","Whippany Diner",-74.40772541768,40.8207573053802,"@",2011-11-17
"626","Wed, 16 Nov 11 22:51:42 +0000","Raul's Empanadas Town",-74.477848955738,40.7973951566727,"@",2011-11-16
"627","Wed, 16 Nov 11 02:09:40 +0000","El Porton",-73.9587793443227,40.8139908869742,"@",2011-11-16
"628","Sat, 12 Nov 11 22:01:56 +0000","Kebab Fusion",-74.4805047329097,40.795756253836,"@",2011-11-12
"629","Fri, 11 Nov 11 01:50:13 +0000","Pisticci Ristorante",-73.9602831838657,40.8140698378704,"@",2011-11-11
"630","Thu, 10 Nov 11 14:07:52 +0000","AT&amp;T Shannon Laboratory",-74.4131592805602,40.775114020421,"@",2011-11-10
"631","Mon, 07 Nov 11 23:52:05 +0000","South Street Creamery",-74.4768816476199,40.793023002324,"@",2011-11-07
"632","Sat, 05 Nov 11 23:44:31 +0000","Blue Morel Restaurant",-74.4587422050514,40.7979647128611,"@",2011-11-05
"633","Thu, 03 Nov 11 00:41:23 +0000","Bensi Ristorante Italiano",-74.506287721876,40.8647644986548,"@",2011-11-03
"634","Fri, 28 Oct 11 15:14:34 +0000","The Baskin Secret Sanctum",-74.4630296700608,40.7842526114423,"@",2011-10-28
"635","Fri, 28 Oct 11 15:13:33 +0000","Woodland Elementary",-74.4630353942435,40.7842533985593,"@",2011-10-28
"636","Thu, 27 Oct 11 22:06:46 +0000","Columbia University",-73.9620108629184,40.8102915768561,"@",2011-10-27
"637","Thu, 27 Oct 11 02:37:43 +0000","Tashmoo Bar",-74.480825255027,40.7953126155792,"@",2011-10-27
"638","Wed, 26 Oct 11 00:01:30 +0000","Tom's Delicious Pizza",-73.9589974591815,40.8148122056807,"@",2011-10-26
"639","Tue, 25 Oct 11 15:01:52 +0000","AT&amp;T Shannon Laboratory",-74.4134627474598,40.7754456292021,"@",2011-10-25
"640","Sat, 22 Oct 11 00:24:22 +0000","Friendly's",-74.4563208002591,40.7891919895041,"@",2011-10-22
"641","Fri, 21 Oct 11 01:09:49 +0000","Panino Sportivo Roma",-73.9589171011043,40.8097889580488,"@",2011-10-21
"642","Sun, 16 Oct 11 17:37:21 +0000","Hibernia Diner",-74.5021043248429,40.9109733004482,"@",2011-10-16
"643","Sat, 15 Oct 11 22:08:33 +0000","Raul's Empanadas Town",-74.4777344816821,40.7974808212156,"@",2011-10-15
"644","Sat, 15 Oct 11 18:15:29 +0000","Milano Gourmet Pizza",-74.4793771772446,40.7948964364113,"@",2011-10-15
"645","Thu, 13 Oct 11 21:40:07 +0000","Columbia University",-73.961436884883,40.8077135224171,"@",2011-10-13
"646","Thu, 13 Oct 11 16:17:54 +0000","Soho 33",-74.416096589357,40.7593638171908,"@",2011-10-13
"647","Thu, 13 Oct 11 12:37:15 +0000","SmartWorld Coffee",-74.478335469644,40.7947436827169,"@",2011-10-13
"648","Wed, 12 Oct 11 15:20:55 +0000","SmartWorld Coffee",-74.4786102063138,40.7943420400245,"@",2011-10-12
"649","Mon, 10 Oct 11 21:27:02 +0000","Begum Palace",-74.3992965898365,40.7499346750611,"@",2011-10-10
"650","Sun, 09 Oct 11 16:26:30 +0000","The Chatterbox Drive-In",-74.7130594577481,41.119451780821,"@",2011-10-09
"651","Fri, 07 Oct 11 01:16:41 +0000","Galway Pub",-73.9835108482315,40.7493200435906,"@",2011-10-07
"652","Thu, 06 Oct 11 20:08:30 +0000","Dylan Prime",-74.0067127508062,40.7163803886725,"@",2011-10-06
"653","Tue, 04 Oct 11 05:51:01 +0000","Hard Rock Hotel San Diego",-117.1598701779,32.7075240490505,"@",2011-10-04
"654","Mon, 03 Oct 11 20:48:14 +0000","Hilton San Diego Bayfront",-117.158669698856,32.7033283330125,"@",2011-10-03
"655","Sat, 27 Aug 11 14:35:32 +0000","Friendly's",-74.4567558541599,40.7888607299055,"@",2011-08-27
